Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Week,Day,PrevDayChng,Var,52Wk_High,52Wk_Low,EMA5,EMA12,EMA26,MACD,Signal,Short_Gain,Long_Gain,Rating
2011-09-15,0.00476593564402954,0.004855858887716922,0.004473684566060732,0.004631050778498465,0.19391525310340518,0.0,0.0,0.6923076923076923,0.75,0.49251134073009445,0.0004728716634686993,3.5606794357299805,2.694629669189453,0.003662346346687665,0.0028260470636338898,0.0019598681044512983,0.3442202146590066,0.3291225553672834,-0.15548406743762055,-0.03870971327467565,Hold
2011-09-16,0.004664770313849986,0.0053054747132215765,0.004496164513576664,0.0045860877499850385,0.36902637688756895,0.0,0.0,0.6923076923076923,1.0,0.4158688119116199,0.0005171986796671553,3.5606794357299805,2.694629669189453,0.003898812592198285,0.0030606894694637666,0.002141403720379041,0.3448787599999896,0.3298516804113351,-0.19081506951852267,-0.060155356829974194,Hold
2011-09-19,0.004293838251922581,0.004417483517223646,0.0037880197330599323,0.004226396354458033,0.25294438272424086,0.0,0.0,0.7115384615384616,0.0,0.3809063822246688,0.0003817758951460644,3.5606794357299805,2.694629669189453,0.003934197048207012,0.003201803336988546,0.0022814635868265015,0.3449136074905855,0.33044260089698246,-0.2199471404172212,-0.06671076773214157,Hold
2011-09-20,0.004439964321685922,0.004507407293191733,0.0037093376688829144,0.003788020242331637,0.20475290654635064,0.0,0.0,0.7115384615384616,0.25,0.3435983488260657,0.0002279704301831299,3.5606794357299805,2.694629669189453,0.003808781910946614,0.003251214568709167,0.0023769885373762893,0.3443821807315518,0.3307991248641067,-0.1254238340008944,-0.07932229059356599,Hold
2011-09-21,0.003877938193695557,0.004170189190754958,0.0034620430387891712,0.0034732837091305327,0.1835908582934589,0.0,0.0,0.7115384615384616,0.5,0.3331765359990136,0.00021617978737366,3.5606794357299805,2.694629669189453,0.0036181923447589255,0.0032427720314312566,0.002440911970848926,0.3435344937857848,0.33089897182822725,-0.07671045094792461,-0.0697993895055724,Hold
2011-09-22,0.0028325815044299932,0.0028550628480899856,0.002101954986991785,0.0023942060227548564,0.347926840904081,0.0,0.0,0.7115384615384616,0.75,0.3471301287904744,0.00030001365968898705,3.5606794357299805,2.694629669189453,0.0031243523213860154,0.00306333866733474,0.002416014061999809,0.3416985237234902,0.3305773594050539,0.028127324815144128,0.0,Hold
2011-09-23,0.002304287881378767,0.0031473192573919645,0.0022143646203616144,0.0027089425559559625,0.26479868307485793,0.0,0.0,0.7115384615384616,1.0,0.2496050567609102,0.0003109087586572461,3.5606794357299805,2.694629669189453,0.0029021051138181687,0.0029617624772176696,0.0024174860375092803,0.34047713681911207,0.3300529765375208,0.02610560704883902,-0.04568548969161779,Hold
2011-09-26,0.0029000281374019915,0.0029449897632796047,0.002045756173757617,0.0027426619108454862,0.2540191550753931,0.0,0.0,0.7307692307692307,0.0,0.4288989616683485,0.00034656602954026187,3.5606794357299805,2.694629669189453,0.0027654015739650255,0.0028811971546952777,0.0024214765317915644,0.33947537610053896,0.32941440517613846,0.06946431840892275,0.00578866190973204,Hold
2011-09-27,0.0031360723328691387,0.0032709571714754845,0.002641493519343119,0.0027651387587093283,0.20172380324647055,0.0,0.0,0.7307692307692307,0.25,0.3907001165910972,0.0003872039066495079,3.5606794357299805,2.694629669189453,0.002681905798957381,0.0028166152368432843,0.002426922924454053,0.338646069319418,0.3287221952524717,0.056358301853188575,-0.008670334923744583,Hold
2011-09-28,0.0027988617716608044,0.0031922767405074166,0.002045753852076412,0.0022930432916934106,0.32651364686709344,0.0,0.0,0.7307692307692307,0.5,0.3892001026746682,0.0004177306690700383,3.5606794357299805,2.694629669189453,0.002465775909160646,0.002686592427206891,0.0023951782156516437,0.3374759297550951,0.3279125411545768,0.08867357109359242,0.06631897054146929,Hold
2011-09-29,0.002562810278686248,0.002821340345106095,0.0015399328276528134,0.001922107055944285,0.22503649290814753,0.0,0.0,0.7307692307692307,0.75,0.3237307292286382,0.0004018045494610458,3.5606794357299805,2.694629669189453,0.0021956074682761336,0.0025173480258234068,0.0023368800546825982,0.3361513734175904,0.32697516385218867,0.18105442195209132,0.08250579346621967,Hold
2011-09-30,0.0016860593386598816,0.0017647418951486013,0.0012476827982882237,0.0012701641412675366,0.17331800868810876,0.0,0.0,0.7307692307692307,1.0,0.33558422952825806,0.0004003052361694677,3.5606794357299805,2.694629669189453,0.001793898685935949,0.0022700495204840323,0.0022320981412673364,0.33444513646701657,0.3258521420570073,0.25659479047122935,0.12390096504434389,Buy
2011-10-03,0.0010903204183830978,0.001528695973092728,0.0004833379740416012,0.0004833379740416012,0.24792475716176748,0.0,0.0,0.75,0.0,0.29498048209965144,0.0004934075368737957,3.5606794357299805,2.694629669189453,0.0012586492992135365,0.0019351692578652817,0.002073765045813643,0.33232692538349473,0.324490514150455,0.2650294428043636,0.16088064685850423,Buy
2011-10-04,0.00015736500771817118,0.0017085414199921479,0.00010116271522254625,0.0017085414199921479,0.3607901112170042,0.0,0.0,0.75,0.25,0.2709980796586628,0.0003814955031635419,3.5606794357299805,2.694629669189453,0.0013182650776891215,0.0018474297131218145,0.0020226333349372197,0.33188478433282936,0.323304524405504,0.2000000482725779,0.08294556373802564,Hold
2011-10-05,0.0016748175841971996,0.0023604824141949775,0.0013825665791610247,0.002225597582325054,0.22237478627932455,0.0,0.0,0.75,0.5,0.576273337745748,0.00027597916414106373,3.5606794357299805,2.694629669189453,0.0015337571854255102,0.0018557437282464336,0.0020155803497071377,0.3320658324059808,0.32239532420821965,0.13547911018055814,0.03742536298320909,Hold
2011-10-06,0.00230428284666581,0.002866303576565171,0.002281801502924492,0.0028213419610520016,0.1994766516673777,0.0,0.0,0.75,0.75,0.459648972269643,0.00030225030786887335,3.5606794357299805,2.694629669189453,0.0018799131025230321,0.0019578974946729815,0.0020554727162101737,0.33281029924037586,0.32183076408257283,0.03743724829642181,0.010799278085482866,Hold
2011-10-07,0.0028887853806670236,0.003349642252705589,0.002562813368349289,0.003113593480201741,0.2087394346039409,0.0,0.0,0.75,1.0,0.4679107080405249,0.0003393213245134115,3.5606794357299805,2.694629669189453,0.00221002049467354,0.0020909972945636814,0.0021151835605231276,0.3336898445886251,0.32157145498815176,0.023321346962384304,0.003533492965800189,Hold
2011-10-10,0.0033833629405960117,0.0038217384306229486,0.003349640924463562,0.003821738430622945,0.1339988879396285,0.0,0.0,0.7692307692307693,0.0,0.42476581415271447,0.0004749876268481343,3.5606794357299805,2.694629669189453,0.002670791743921031,0.002316685338739721,0.002225653013147845,0.33507337518855645,0.3216665582303619,0.01623851410398336,-0.004736239132045239,Hold
2011-10-11,0.003686851426690216,0.003956621088648131,0.00358568753546366,0.0036418898163638955,0.211235538554168,0.0,0.0,0.7692307692307693,0.25,0.4779020781512938,0.0005674302274012889,3.5606794357299805,2.694629669189453,0.0029168417315984622,0.0024789368263718765,0.0023139249826808275,0.3359644797051203,0.3219375075895391,-0.011627801318551456,-0.005471839689578872,Hold
2011-10-12,0.003956623974761913,0.003967864647272862,0.0036194123751896665,0.003630651975731085,0.15529912120909695,0.0,0.0,0.7692307692307693,0.5,0.36392862867024756,0.0006542807048043412,3.5606794357299805,2.694629669189453,0.003077055295867201,0.002614432269974305,0.0023947825879824525,0.3366251079956318,0.3222987332934882,0.0006843059373928817,-0.004791278164574031,Hold
2011-10-13,0.0035519694593191924,0.0046198086956457975,0.0035070078411150035,0.0045860877499850385,0.22186043093984453,0.0,0.0,0.7692307692307693,0.75,0.3848124460147156,0.0008554778594185393,3.5606794357299805,2.694629669189453,0.0035086185583179733,0.002881630797905656,0.0025441023162412237,0.3380463751950663,0.3228985166152327,-0.013583552127647391,-0.06338957426911729,Hold
2011-10-14,0.004889577702664079,0.0050694252403077275,0.004451202210575694,0.004878338102536562,0.18008139755500258,0.0,0.0,0.7692307692307693,1.0,0.5060234578053001,0.0009233133090187946,3.611217737197876,2.694629669189453,0.003895663784175298,0.003154383671267637,0.002705134700903243,0.3393965057133659,0.3236735898594099,-0.007633820122014634,-0.09732840063526038,Hold
2011-10-17,0.004676011232831099,0.004676011232831099,0.003911662640606741,0.004001585878283774,0.15522125504896245,0.0,0.0,0.7884615384615384,0.0,0.42085131629273254,0.0005089427446776817,3.611217737197876,2.694629669189453,0.0038556843855477446,0.0032451889440501726,0.002785918538824206,0.3395282009093541,0.3243224475646036,-0.009370684916337968,-0.05622494312087134,Hold
2011-10-18,0.00391166359638237,0.0046535319576226294,0.0038105007521842364,0.004608569264241753,0.14950083404527864,0.0,0.0,0.7884615384615384,0.25,0.2840466471783418,0.000365799525486744,3.611217737197876,2.694629669189453,0.00403534612244754,0.0034189374683832787,0.0029080170878615155,0.34015999022538257,0.32497969343746397,-0.09173130331060697,-0.11304927738300419,Sell
2011-10-19,0.004631046942688368,0.004934538627293053,0.004215151764206285,0.00426011337615112,0.1403575921151191,0.0,0.0,0.7884615384615384,0.5,0.46064958658834176,0.00022738959513349277,3.611217737197876,2.694629669189453,0.004036679873841226,0.0035103196480469525,0.0029939181511231573,0.3402386772398657,0.32552269741470435,-0.08899117284880131,-0.10876703464764426,Sell
2011-10-20,0.0037992623784026854,0.0038667042838825133,0.0027651438706407776,0.00340584733254792,0.25900478273696265,0.0,0.0,0.7884615384615384,0.75,0.3449830687707121,0.00017014121477058907,3.611217737197876,2.694629669189453,0.0037472025826952027,0.0034512476405523535,0.003006888168509629,0.3393866988634147,0.3257707899367127,0.01665495562769448,-0.029840605989368107,Hold
2011-10-21,0.003608169117147675,0.0038779387830623173,0.003214754217045139,0.003484523882959778,0.15978574742191726,0.0,0.0,0.7884615384615384,1.0,0.2830577165549529,0.0001396822580789954,3.611217737197876,2.694629669189453,0.0035809600131649112,0.0034138254337581237,0.0030250282516804568,0.3387309105779727,0.32582585615018217,0.02348073653986882,-0.008977781109890115,Hold
2011-10-24,0.0035519736400705833,0.004350043371321558,0.0035182526857838667,0.004091514268507061,0.1342401633653974,0.0,0.0,0.8076923076923077,0.0,0.3962228405210064,0.00013692850156623378,3.611217737197876,2.694629669189453,0.0036764486819683417,0.003479074900645992,0.0030891238695347177,0.3387548184558495,0.3258751372964893,-0.01864216524433071,-0.053262746867503874,Hold
2011-10-25,0.003855460138408439,0.003990344984531345,0.003417083584531893,0.003450804528070256,0.14595847211239926,0.0,0.0,0.8076923076923077,0.25,0.46301494245825514,0.00014797764419067366,3.611217737197876,2.694629669189453,0.0035223294808215816,0.0034319878154914583,0.0030985448653005412,0.3380864264510492,0.32576839822762804,0.043598831936483284,0.011072714661693794,Hold
2011-10-26,0.003765533976768938,0.003855458269390922,0.0031697923719528724,0.0036418898163638955,0.12542812679242965,0.0,0.0,0.8076923076923077,0.5,0.30807453490516457,0.0001474556207195547,3.611217737197876,2.694629669189453,0.0034845335561988315,0.0034226543067002718,0.0031221581791185116,0.3376996149029043,0.3255984190102868,-0.02051968279231353,0.021887997660199332,Hold
2011-10-27,0.004248873202162835,0.004518642881699765,0.0038666989535008044,0.0043500370999815345,0.14588608948466858,0.0,0.0,0.8076923076923077,0.75,0.410446246844552,0.00013554506559293372,3.611217737197876,2.694629669189453,0.003700036720654859,0.0035278222314418014,0.0031992041742085024,0.33804529244298764,0.3255380284124109,-0.05114760493433612,-0.026229356018083627,Hold
2011-10-28,0.004203908678351673,0.004900814100458652,0.004158947072795391,0.004743449016996287,0.1218747977947426,0.0,0.0,0.8076923076923077,1.0,0.47495503527715277,0.00012313533924293322,3.611217737197876,2.694629669189453,0.003977426866344665,0.003679624129779199,0.003301199370272033,0.3386520216740564,0.3256223955026006,-0.03974361115245184,-0.05705120225849136,Hold
2011-10-31,0.004181434986358066,0.004282597834069972,0.0038442222780760947,0.0038442222780760947,0.13005293802182666,0.0,0.0,0.826923076923077,0.0,0.43348058969637093,0.00012445698508480222,3.611217737197876,2.694629669189453,0.0038567049557683593,0.0036644979027087455,0.003325567835939097,0.3381877065430747,0.32558835272641984,-0.007432552404231463,0.007432131650054741,Hold
2011-11-01,0.0032372376670434383,0.0032821992839437084,0.0028550633874063758,0.0030124295825420776,0.2043109338346013,0.0,0.0,0.826923076923077,0.25,0.28062141242496624,0.00014239987679059618,3.611217737197876,2.694629669189453,0.0034934959519507328,0.0035188915780846753,0.0032833144437537168,0.3369557284453704,0.325291709493971,0.0583214076576235,0.05263170326994682,Hold
2011-11-02,0.0031697978926676744,0.003248481541930786,0.0024166898552403573,0.0027426619108454862,0.2511359137374551,0.0,0.0,0.826923076923077,0.5,0.2832604453629974,0.00018622247433934864,3.611217737197876,2.694629669189453,0.0031596621327200647,0.0033526140861981305,0.0032231695005364124,0.3356879430290358,0.3247771555508751,0.054992626085378804,0.06874074505750971,Hold
2011-11-03,0.0029112674315145276,0.0037093370246656966,0.002495372160713159,0.003675615004244511,0.1929457645744066,0.0,0.0,0.826923076923077,0.75,0.3510709990088072,0.00018158649817865704,3.611217737197876,2.694629669189453,0.0032542185719666786,0.0033608766131156837,0.0032401793684194123,0.33558695914696784,0.32434342923769893,-0.040273091171109554,0.01911242889859488,Hold
2011-11-04,0.0035294875590128165,0.003922901411084263,0.0032709574761366766,0.0038666991259399333,0.16702730031442575,0.0,0.0,0.826923076923077,1.0,0.5098915181085871,0.0001795123537363761,3.611217737197876,2.694629669189453,0.0033822060110774883,0.003398377205198878,0.0032708193247729667,0.33567318093525694,0.3240153031706974,-0.060053678819976364,0.045209401671991944,Hold
2011-11-07,0.0037430556250448617,0.004024065990164291,0.003394602300630198,0.003776776568707736,0.15570270919401946,0.0,0.0,0.8461538461538461,0.0,0.41011537229171374,0.00017198864705779762,3.611217737197876,2.694629669189453,0.0034369661427006114,0.003415751095329265,0.0032921825107517823,0.33562929777848266,0.3237432059469088,-0.007462597239572655,0.07327013509226044,Hold
2011-11-08,0.00399034832169505,0.0042601180675857706,0.003720577503834647,0.00415895414488433,0.13820804741281456,0.0,0.0,0.8461538461538461,0.25,0.3751049157429705,0.0001767926079693566,3.611217737197876,2.694629669189453,0.003603375695238331,0.0034914720156999975,0.003341744123128102,0.33594732241767983,0.3235950738065868,0.0,0.0411140645623429,Hold
2011-11-09,0.0037655367871559826,0.003979105276433859,0.0032372380441412912,0.003304679935093601,0.13341434338537939,0.0,0.0,0.8461538461538461,0.5,0.4337195115549743,0.00018807778759264194,3.611217737197876,2.694629669189453,0.0034239461624875206,0.0034191468695742733,0.00332106586446225,0.3353317555880357,0.32334195591948756,0.008379853447146202,0.0991620581410586,Hold
2011-11-10,0.003698091756111098,0.0038666975233541956,0.003068628152596179,0.0034732837091305327,0.2590530378221164,0.0,0.0,0.8461538461538461,0.75,0.28244105838343364,0.0001671197176703189,3.611217737197876,2.694629669189453,0.0033616351791195265,0.0033848685937017276,0.0033150576440766667,0.33499565910658113,0.3230659640200316,-0.02971638073977445,0.127159585664814,Buy
2011-11-11,0.003934139592222566,0.0041814289668571925,0.0030236657099587463,0.00404654307380611,0.46772228321128817,0.0,0.0,0.8461538461538461,1.0,0.4077901079833157,0.00010543624874023666,3.611217737197876,2.694629669189453,0.003514946341552194,0.003447392685772774,0.0033541652585427698,0.3352794994932013,0.3229072407256817,-0.010013069562441301,0.08811756176726204,Hold
2011-11-14,0.00404654770821981,0.004215154584955218,0.0036756140801593035,0.0037205756995614993,0.12465385201700772,0.0,0.0,0.8653846153846154,0.0,0.4587975307007329,0.00010261633103636383,3.611217737197876,2.694629669189453,0.0035063569268157964,0.003448252486594002,0.003364975263479786,0.3351632663846919,0.32275484423015555,0.014975993913856511,0.08236895563757796,Hold
2011-11-15,0.0035632089116107366,0.004057786674955745,0.003518247296761187,0.003934142502111854,0.12612563211419786,0.0,0.0,0.8653846153846154,0.25,0.34635683950193885,8.665729471632618e-05,3.611217737197876,2.694629669189453,0.003573222364142488,0.0034830789045034293,0.0033916265510749374,0.33526443476519974,0.322655050538559,0.05040319276019756,0.08534965750254919,Hold
2011-11-16,0.0036194127998469793,0.00405778831942228,0.0035407291622038123,0.003596931454243342,0.12797906606669512,0.0,0.0,0.8653846153846154,0.5,0.41285407826181963,3.334261386338809e-05,3.611217737197876,2.694629669189453,0.003503180722509113,0.0034587070037838657,0.003390026765667617,0.33499421915933064,0.32251612482757597,0.08504803343248768,0.11385449681139104,Buy
2011-11-17,0.0035632096575627797,0.0036081712744630533,0.0027201785367055604,0.0030124295825420776,0.16775770683061697,0.0,0.0,0.8653846153846154,0.75,0.3447046751305938,6.21779387672136e-05,3.611217737197876,2.694629669189453,0.003257813129777902,0.0033447608174559332,0.003342998637946789,0.33419340946582143,0.32222986316829827,0.11806540749936101,0.15007122187986943,Buy
2011-11-18,0.0031023561286737077,0.0031023561286737077,0.0026977004202706992,0.002866307322761861,0.12494447923441114,0.0,0.0,0.8653846153846154,1.0,0.31277864681874423,9.35242343330868e-05,3.611217737197876,2.694629669189453,0.0030445675338337426,0.0032250143736657303,0.003288067614000415,0.33341626502537747,0.32183090786871466,0.11127046160416376,0.1809040276575964,Buy
2011-11-21,0.0026190151916678506,0.0038104996908519748,0.0023829664263563515,0.0036531334899877962,0.3523564383799013,0.0,0.0,0.8846153846153846,0.0,0.3671814817269523,9.16470202678103e-05,3.611217737197876,2.694629669189453,0.003169847335033258,0.0032493181408671506,0.003298518360045185,0.33358215854133544,0.32154802122865156,0.04306212662209141,0.08339006213541866,Hold
2011-11-22,0.0038329821006072885,0.004248877393514573,0.0037430588519770484,0.00415895414488433,0.34048239731263047,0.0,0.0,0.8846153846153846,0.25,0.4896975161259134,9.16470202678103e-05,3.611217737197876,2.694629669189453,0.0034252964901267634,0.00335064413115513,0.0033476106502516242,0.33420921660975456,0.32145883699592137,0.005967903138178521,0.05636593081821517,Hold
2011-11-23,0.003979104827256354,0.004102749005336987,0.003428324754029679,0.003439564354241007,0.21377441405714498,0.0,0.0,0.8846153846153846,0.5,0.4495591510789614,8.837039472298571e-05,3.611217737197876,2.694629669189453,0.0033510741323536063,0.0033215209766934792,0.0033370085954414624,0.33398795951805965,0.32133910510154434,0.017313079816502874,0.09556797634023084,Hold
2011-11-25,0.0032259991905587773,0.0035969328488269295,0.0029449887784180756,0.002989950401481801,0.09897117965039191,0.0,0.0,0.8846153846153846,1.0,0.2988271831155819,0.0001069501815140909,3.611217737197876,2.694629669189453,0.003148768025055735,0.003225091220800799,0.0032921560672274953,0.33336936047228183,0.3211080443260758,0.06125349575600869,0.13319074335044956,Buy
2011-11-28,0.0035070080109240696,0.004125231071649832,0.0035070080109240696,0.0038779416329656168,0.17683624307841123,0.0,0.0,0.9038461538461539,0.0,0.3291794266821615,9.863906047660268e-05,3.611217737197876,2.694629669189453,0.0033157269934344924,0.003285276894996003,0.003319821961189892,0.3337592932500034,0.3210084662185411,-0.020229390247555212,0.06473379685033498,Hold
2011-11-29,0.0038554583665144603,0.004181430311274423,0.003698092193469553,0.003967861857001379,0.15841815444040003,0.0,0.0,0.9038461538461539,0.25,0.5020869719073212,0.00010736206635439956,3.611217737197876,2.694629669189453,0.0034575970070803708,0.003350560242266409,0.003352445491839287,0.33415167733964835,0.32101461029832673,-0.052313673914497705,0.03755892956546081,Hold
2011-11-30,0.004473681343503164,0.004822134651730304,0.004327555831793034,0.0047771730382786814,0.18772324831299125,0.0,0.0,0.9038461538461539,0.5,0.39732850763759425,0.00018138022311836485,3.611217737197876,2.694629669189453,0.0038272632419351776,0.0035350177223385498,0.003445717396810131,0.33524755524411715,0.32125917217886246,-0.13115808036838672,-0.019193580377782515,Hold
2011-12-01,0.004631050374220531,0.005035704961424085,0.004552367805812238,0.004990743340623691,0.13273328866082268,0.0,0.0,0.9038461538461539,0.75,0.48565893919265973,0.0002759320892703788,3.634190082550049,2.694629669189453,0.004146300301908736,0.0037251965814816875,0.003548722568266438,0.336297426128242,0.3216844074832548,-0.14917825993456102,-0.042351592197231835,Hold
2011-12-02,0.005181828745369328,0.0052492706340123915,0.004709731236989919,0.004878338102536562,0.1373131349245082,0.0,0.0,0.9038461538461539,1.0,0.4112527336429002,0.00029280898543904106,3.634190082550049,2.694629669189453,0.004320784946569133,0.003868170103524282,0.0036353386379636317,0.33697935921218497,0.32217372087631424,-0.14058526218355405,-0.029898303540510374,Hold
2011-12-05,0.005170590067867346,0.005193071414557784,0.004462444798632358,0.004608569264241753,0.16424605267919912,0.0,0.0,0.9230769230769231,0.0,0.37320405325093076,0.00023078797054160556,3.634190082550049,2.694629669189453,0.004345413163128468,0.003946075372553677,0.00369451717965728,0.33721080641695117,0.3226157844732211,-0.14987079375736367,-0.006460010428217311,Hold
2011-12-06,0.00470973068874472,0.0047434527039793666,0.004181431980368702,0.004361278440409001,0.14481680066592018,0.0,0.0,0.9230769230769231,0.25,0.3547825890730563,0.0002175659721739072,3.634190082550049,2.694629669189453,0.004277777409043559,0.00397251181496394,0.0037300421842846355,0.3371087322740841,0.32294711377377927,-0.08912174627167668,-0.02621243834302789,Hold
