Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Week,Day,PrevDayChng,Var,EMA5,EMA12,EMA26,MACD,Signal,Short_Gain,Long_Gain
2011-09-01,0.027205490009683697,0.029766546659347748,0.023721527049721858,0.024090696615030438,0.4746683472391795,0.0,0,0.6538461538461539,0.75,0.5692312831017439,0.0050353533684089034,0.016378581913474244,0.010556916967116914,0.005972320529554764,0.7617210986119277,0.7452245316085347,0.009993925465702214,-0.005049547795330955
2011-09-02,0.018276399110569386,0.023929189257802408,0.01599221963548597,0.016961263339706323,0.4765549397913018,0.0,0,0.6538461538461539,1.0,0.49468825283787576,0.005351882959248936,0.014304807183267265,0.01032890327097652,0.006164329926702572,0.7571673637566856,0.7489475093182474,0.026155678803172044,0.02393788345340475
2011-09-06,0.008978075273521402,0.01536918498555001,0.00895499778203912,0.014976938042224663,0.5365444503934333,0.0,0,0.673076923076923,0.25,0.41931301505300717,0.010093934746697623,0.012252725082304794,0.00982468221537569,0.006190562958364398,0.7513903352758731,0.75054720651446,0.032496175716122844,0.07390946406696841
2011-09-07,0.019060833738183236,0.022706285820893013,0.018137927569242762,0.02259093355163233,0.3839492360140855,0.0,0,0.673076923076923,0.5,0.510561522215021,0.008598202242443315,0.013453840627981606,0.01059246136600267,0.0067963740216819835,0.753228200575962,0.7522655699105395,-0.025410182179614993,0.044281020667697346
2011-09-08,0.02092973081259486,0.024090679004911908,0.01908391830848788,0.01970688750988736,0.4665294415195811,0.0,0,0.673076923076923,0.75,0.6880647447622807,0.004882542428828142,0.013281428330136846,0.010789692670388706,0.007137040299178998,0.7517062585530245,0.753277049921142,-0.04701025482882282,0.05431753983937737
2011-09-09,0.016568976805862945,0.019752984423154984,0.011031557712466777,0.012508200456976426,0.7291227456049564,0.0,0,0.673076923076923,1.0,0.49509490194277095,0.005291757481077068,0.010737452947878756,0.009827303503733342,0.006902670127898192,0.743745047275208,0.7521862948206903,-0.01546396335101552,0.09448763527664172
2011-09-12,0.009162729973653139,0.014446350332972424,0.008193686310277448,0.01423868806055023,0.5784027795081165,0.0,0,0.6923076923076923,0.0,0.4160137023041567,0.005975783586935512,0.009625383195079218,0.009284440404010441,0.00681782722626878,0.7387439319106276,0.7501201770477666,0.001468735984660352,0.08779654429666994
2011-09-13,0.0151154518221705,0.01772264570603299,0.013200424426329516,0.01670744706670091,0.5109878367146347,0.0,0,0.6923076923076923,0.25,0.5793915653729893,0.005641536071045592,0.009717030153550243,0.009212375498820813,0.0069278212028063835,0.7367733402502248,0.7479970021104909,0.003466216805481981,0.08192321964686822
2011-09-14,0.018091719162429798,0.023767584829967214,0.014353975433768096,0.020468207803489125,0.6059450455219204,0.0,0,0.6923076923076923,0.5,0.5928947209747512,0.0039832222411220605,0.011047111631554418,0.009741358046154058,0.007316896720687194,0.7383447142168343,0.746673469775685,-0.030445572873464388,0.043740403874717115
2011-09-15,0.023421570088234478,0.025313519967811227,0.020537499076503263,0.025221227583079153,0.6209107706344666,0.0,0,0.6923076923076923,0.75,0.6162549040095298,0.008849695936132912,0.013537631455651566,0.010934577523571354,0.008040165158860135,0.743552714710341,0.7468575306334485,-0.03936092861309748,0.043416806263948615
2011-09-16,0.02634599366272633,0.027923045835047178,0.02409637330135267,0.02687939822001728,0.5353245362573998,0.625,0,0.6923076923076923,1.0,0.6333211711688932,0.009896071468223954,0.015757490118466222,0.012204346413843992,0.008836501443104161,0.7488074514766334,0.7482588196335057,-0.06887761132180648,0.02213670769544862
2011-09-19,0.022264291491995714,0.0255111666657985,0.020385749993844238,0.024073260000444685,0.4481938606028304,0.0,0,0.7115384615384616,0.0,0.5766333983984289,0.005661744236454009,0.016290528128202086,0.012838559874535083,0.0093595301957764,0.7500819780728102,0.7496840159713616,-0.08627721245516262,0.022773979346521145
2011-09-20,0.02525597693953452,0.027969428956864495,0.023377435957389392,0.02374849769855969,0.402442421247979,0.0,0,0.7115384615384616,0.25,0.4972674066015004,0.001892724625900011,0.01653630312050175,0.013324255707103605,0.009819012258452775,0.7504229514763721,0.7509055461746944,-0.06515779747155725,0.013064870953068963
2011-09-21,0.023887705787086155,0.024745796153241018,0.015097959322178,0.015538594104187953,0.5995877978605112,0.0,0,0.7115384615384616,0.5,0.5412263356335429,0.006574497144232826,0.013929907153520105,0.012447319680778113,0.009617424732646818,0.7430396212813879,0.7501207422612173,-0.01894882758524563,0.04758636703161212
2011-09-22,0.007699729941382127,0.009926153862502951,0.003177309116299931,0.006795245776365699,1.0,0.0,0,0.7115384615384616,0.75,0.3997745137533031,0.02300690705328093,0.009242065040934222,0.01033370457134375,0.008762993732514601,0.7292158076046055,0.7461938528769695,0.03216365391142051,0.08418506661250014
2011-09-23,0.0050558053525198154,0.009810158888207798,0.004847068746142047,0.008372252613960629,0.581338109270841,0.0,0,0.7115384615384616,1.0,0.3854450523797378,0.022787926367310456,0.006648962194076846,0.008792650276180258,0.008092298293691125,0.7196510228085733,0.7407697102386586,0.019112201584628563,0.06616979818059843
2011-09-26,0.010853774991146647,0.015005133073753507,0.007073496325417428,0.014634053656875812,0.48700078376748457,0.0,0,0.7307692307692307,0.0,0.5771660846035133,0.015412881976746466,0.007033129855501474,0.00847098664923046,0.007949530954668826,0.7176844556385484,0.7359610758516988,0.02873386626746277,0.07291805472288737
2011-09-27,0.019945063946575692,0.022333830669988675,0.016025620860173395,0.017649067096135784,0.5904771339026941,0.0,0,0.7307692307692307,0.25,0.6659295434392739,0.007638686140075353,0.00830658960580144,0.008671782915180726,0.008047611541090571,0.7188155261050717,0.7323840977460014,0.018376375041686988,0.06310615068794134
2011-09-28,0.018205643625836765,0.019852268908719883,0.0116887154691519,0.012082974122650192,0.5397174020893308,0.0,0,0.7307692307692307,0.5,0.6029575782262272,0.00672233837476525,0.007277410805860585,0.00796851963197931,0.0077133148577733235,0.7147547601479516,0.7285534154869334,0.048723274403752015,0.09487979738731545
2011-09-29,0.01651266223599629,0.017857781134810624,0.009276771520593585,0.014193468535500464,0.5628356055297642,0.0,0,0.7307692307692307,0.75,0.4449655879900931,0.004013186616941984,0.007303430129513067,0.007704529574534935,0.007564970543417759,0.7134767422308428,0.7251838713398662,0.03843160363937148,0.09600662248018765
2011-09-30,0.010482673981232815,0.012801867065929173,0.007282193894205813,0.007467733587550929,0.5431520822913317,0.0,0,0.7307692307692307,1.0,0.5865574931567777,0.004840551218308262,0.005051329467392229,0.00642606943385271,0.006913934647726938,0.7065615050782127,0.7208379181176438,0.08325262232218011,0.12498635769634481
2011-10-03,0.005937130287590686,0.009323151010610042,-0.00027830961749725214,0.0,0.6986182071880938,0.0,0,0.75,0.0,0.4221145952015602,0.015858662778407157,0.001030111518102561,0.0041728122294041325,0.005740773212709549,0.6946507781784667,0.7145186664935428,0.09369571760019713,0.14274268312950267
2011-10-04,-0.0036643910864569418,0.006145803806752004,-0.005798044556011489,0.005589184706315364,0.8891223242463707,0.0,0,0.75,0.25,0.40477674454856594,0.01063340835594959,0.00023524330078705802,0.0031430002569899917,0.005081388303952772,0.6905349512040857,0.708481025135388,0.09115203735981847,0.12978368467787016
2011-10-05,0.006238633884044775,0.011108937124649776,0.003826670308097524,0.010413171935687415,0.5344731083075909,0.0,0,0.75,0.5,0.6566441672168908,0.009625266015523697,0.0013330763527398815,0.003028372608848695,0.004839280211322461,0.6918949101468385,0.7039754655736626,0.05864352599289635,0.10379262189215366
2011-10-06,0.010274019956425462,0.015608172433297651,0.008302708891161692,0.015213896065010224,0.4811809708790573,0.0,0,0.75,0.75,0.6396100445862941,0.01085259867044221,0.0036848606448158794,0.003684482352223517,0.004981762814700863,0.6975088973754764,0.7017107931821586,0.04438153667180611,0.1014562665703782
2011-10-07,0.016790921121812852,0.01697646084186788,0.011897421593121404,0.013404900853995705,0.5923084231404463,0.0,0,0.75,1.0,0.637489050953939,0.012979873738300384,0.004642312390721992,0.003955870242654536,0.004975528592580436,0.7005333054512086,0.7006208287508965,0.07138561506758156,0.11062038381616879
2011-10-10,0.0179737446175402,0.02249616520154024,0.017950547726481747,0.022380216134335107,0.42621292019124,0.0,0,0.7692307692307693,0.0,0.5135700093213651,0.013085946915534953,0.008309130348537364,0.005593487740967906,0.0056552485947767295,0.7110530573557874,0.7022593907619402,0.04942285509577671,0.07753844195515414
2011-10-11,0.020733514049962376,0.023446965645428752,0.02045520451682281,0.022658430815219177,0.38250041072333285,0.0,0,0.7692307692307693,0.25,0.7142516834229578,0.010229888712671078,0.010847552894495516,0.007022808363004396,0.006305867697919132,0.7196166640767045,0.705613940852376,0.02798655827896579,0.07368416585324455
2011-10-12,0.024745762128008497,0.028317322203642414,0.024119587674988174,0.025093644688149563,0.5292808766203313,0.0,0,0.7692307692307693,0.5,0.5520604842325931,0.008909119438742438,0.013361542340275145,0.008614251984992716,0.007094282992472056,0.7284619454853479,0.7104085029303538,0.029399616042854904,0.06693105217077755
2011-10-13,0.023447020191677936,0.02537195502812667,0.021313366435009085,0.024537043959162008,0.389490911720717,0.0,0,0.7692307692307693,0.75,0.5909000184706293,0.007628864933034885,0.014849722998646786,0.009873542689223913,0.007781786604394769,0.7347753139021741,0.7157508348230719,0.0673805025541585,0.07832540707499991
2011-10-14,0.027783953406208206,0.02938418507497531,0.02620690093542083,0.029314612092947723,0.38717911163429797,0.0,0,0.7692307692307693,1.0,0.537108755536218,0.0026315681411712534,0.0174539255622706,0.011688566188122862,0.008783252239872086,0.7437609875936229,0.72216912689129,0.049196319352651674,0.06077654277197575
2011-10-17,0.027969393572480405,0.029268153739244795,0.02319186145292179,0.02388762645990411,0.36877303418494356,0.0,0,0.7884615384615384,0.0,0.6325042514697651,0.002166408752882238,0.01735884725825293,0.012373009625302134,0.009296047559938514,0.7456931321955386,0.7277648658934293,0.0438327996863801,0.08401707209315679
2011-10-18,0.023678930443712165,0.031471421802597155,0.021498882952225906,0.029337768088484817,0.6048681502135255,0.0,0,0.7884615384615384,0.25,0.45160117923123566,0.002429950663544116,0.01913448853473937,0.01380713229205699,0.01018711426341834,0.7517179396208254,0.7336792743884706,-0.004731655829379511,0.05773470055752705
2011-10-19,0.028873935420638597,0.030497381537085533,0.025000886402872347,0.025974943456314903,0.4179781959086486,0.0,0,0.7884615384615384,0.5,0.64476200871046,0.0022818027174240627,0.01918354040278225,0.014493085453981314,0.010755339273422815,0.7530692105090226,0.7387332813094066,0.02361093191981145,0.07455044334215111
2011-10-20,0.02667071677870414,0.028224572270108328,0.02293681360476424,0.02720413910099989,0.48984070011970227,0.0,0,0.7884615384615384,0.75,0.48790825236970525,0.0018250447710075654,0.019631005869412688,0.015266334551853167,0.011375353732580362,0.7548136205904021,0.743192789443835,0.03772785603004092,0.08169773150471782
2011-10-21,0.030520604818862318,0.032909389429366886,0.029662514389092787,0.032561506801115137,0.5241242983518599,0.0,0,0.7884615384615384,1.0,0.568919971750181,0.0037418068133363023,0.021737038532751662,0.016761046776936794,0.012358611779740791,0.7605051751267857,0.7481186826086402,0.01218011469115643,0.06714310481800756
2011-10-24,0.03302528151669881,0.03680557819800989,0.03277016881940631,0.036086616190166565,0.3706043234226957,0.0,0,0.8076923076923077,0.0,0.6419696029996979,0.0057635258534574066,0.024330528605695956,0.018578796565137223,0.013538267197546805,0.7676003370592666,0.7537526540042107,0.006136080585150472,0.0581467384996146
2011-10-25,0.034695012597810826,0.03483415850021493,0.02980151449751922,0.030427706446410685,0.5030511020856642,0.0,0,0.8076923076923077,0.25,0.6083409237969217,0.005678357371914201,0.024150051104608605,0.01922916431010524,0.01419833978242202,0.7675740718530467,0.7582535629422755,0.03925284630800019,0.07634879022058128
2011-10-26,0.03344273901956657,0.03441679603731551,0.02847966637403576,0.03332678996166816,0.5444921241395321,0.0,0,0.8076923076923077,0.5,0.4498381080886102,0.0037578483374960526,0.025007962820256247,0.020234262424322302,0.015030936485598445,0.769554024701359,0.7623268048544994,-0.00917126534021262,0.06431016924530475
2011-10-27,0.04104974029894243,0.04520109945689582,0.038684170332723644,0.04336895186710371,0.7555085038468214,0.0,0,0.8076923076923077,0.75,0.5978323101761713,0.008567522682773778,0.0289684039807363,0.02266007071937476,0.016568832523958466,0.7794145107186559,0.7679385984644672,-0.03350687075642267,0.037088606767808674
2011-10-28,0.04190780366418129,0.043879132315325475,0.04144397203687822,0.0432993339341754,0.4165706961714913,0.0,0,0.8076923076923077,1.0,0.7211979582963362,0.011677699317565515,0.0315852070935414,0.02470175658787599,0.017987493246486352,0.7863742489538964,0.7740889714182255,-0.015085572413943704,0.03200943860971406
2011-10-31,0.03995968470766226,0.043345687380118014,0.03569235949223937,0.03610981502750854,0.42110880916973514,0.0,0,0.826923076923077,0.0,0.5458785143879914,0.011672939017528723,0.03090380223495026,0.025301497976200127,0.01875196629981729,0.7846712781419107,0.7786028566445679,-0.00031874636341377993,0.05702034633621267
2011-11-01,0.028062194068319724,0.031494608010285086,0.026879400505974982,0.027992621098894888,0.8028011432592855,0.0,0,0.826923076923077,0.25,0.4265324145841549,0.014926567103572787,0.027710569143626462,0.024535605647478698,0.018839858568307888,0.7753784461196468,0.7799962350888305,0.033442736239566395,0.08363242985590968
2011-11-02,0.03223675704707113,0.03355869658450483,0.0298247937746578,0.03260781879218927,0.4546775158399428,0.0,0,0.826923076923077,0.5,0.40762153790950106,0.015389016716894544,0.0271390409810236,0.024611541250817326,0.019273727423722298,0.7715304087625607,0.7801926056442476,0.0007260065668359683,0.06583462708657062
2011-11-03,0.03557635378761609,0.03842896917849292,0.03170330543159705,0.03784917088469231,0.5487887662559838,0.0,0,0.826923076923077,0.75,0.6285915966931948,0.011176487240698809,0.02852659771990307,0.02549801930344714,0.020075767703117697,0.7725470809217321,0.7805923303933414,-0.03279182049930485,0.055922298986634145
2011-11-04,0.03548361902430197,0.0365736250189303,0.03265420035006478,0.03606341735282459,0.4641661870674111,0.0,0,0.826923076923077,1.0,0.6381688209643108,0.005225948662727699,0.028849073475069154,0.025967980208839336,0.020682010123167505,0.7711350682583424,0.7805751340732966,-0.027892729274870742,0.06408574179415605
2011-11-07,0.03585472909620924,0.03817392279583748,0.033094882931557545,0.03787243398474155,0.35723753259704966,0.0,0,0.8461538461538461,0.0,0.5165547030655223,0.006032783707643177,0.02967446898865589,0.02664942468925735,0.021381509891897577,0.7710225586876636,0.7805345266642174,-0.052273277087578784,0.07233700693004796
2011-11-08,0.03940312906414284,0.04195425660477908,0.0365969064634889,0.04162955316811506,0.4135721626209152,0.0,0,0.8461538461538461,0.25,0.578122431542415,0.0036435791600784996,0.031492487410374914,0.027815420841161398,0.022316145981504998,0.7736561627977666,0.781130549047012,-0.06795446479039868,0.05804401584770447
2011-11-09,0.03469513168286342,0.03680560643855996,0.0299871713128248,0.03068293649897713,0.6436090335229244,0.0,0,0.8461538461538461,0.5,0.6111902884375023,0.0054012236211135635,0.02901081190639676,0.02708480808424546,0.02234549859589502,0.7653785993908533,0.7796319305661621,-0.05358887155426162,0.10137067213548612
2011-11-10,0.03446327599332283,0.034811158658690555,0.03035829239126897,0.03337325189905943,0.42864424026109643,0.0,0,0.8461538461538461,0.75,0.3625217838962832,0.005980547846455738,0.02826414754956519,0.026888634225577634,0.022578150598206448,0.7607338377533636,0.7773245657285228,-0.06418955213035749,0.0943320038984079
2011-11-11,0.036875152748191364,0.03956540798775737,0.03678238288557978,0.0388000875857859,0.3436795097979038,0.0,0,0.8461538461538461,1.0,0.5941329272027007,0.006555037415839262,0.029597534062123565,0.027573963115346933,0.02320804534241555,0.7614137371169982,0.775640931503138,-0.054871376820445295,0.07546548044194212
2011-11-14,0.03771006010565614,0.04063223111766612,0.03476467451073523,0.036017041099043134,0.2815572765082662,0.0,0,0.8653846153846154,0.0,0.6411430749405788,0.006347115556453566,0.029547382420425372,0.027717272883341304,0.02357872519612575,0.7589807953966333,0.773713403792208,-0.043121264937947545,0.07773125406060033
2011-11-15,0.03534448737562179,0.03900881746216028,0.034300857346918845,0.037454962017098414,0.3331151587194993,0.0,0,0.8653846153846154,0.25,0.4996804480192444,0.003605974664745949,0.02999914182845076,0.028064105475393564,0.024031768929666852,0.757878001870585,0.7719082004973636,-0.008645386414260936,0.08041286989203678
2011-11-16,0.034509588375281175,0.038057951854054806,0.032399131339623854,0.0328165869073645,0.4365771259414477,0.0,0,0.8653846153846154,0.5,0.5717512873861648,0.002252118879209047,0.028735200174791753,0.027629944961112873,0.024096996560581452,0.752444184652855,0.7691672600870395,0.007172841595052271,0.09644892271153194
2011-11-17,0.032283179118491045,0.033002141223465065,0.02620690272873577,0.028247786888754012,0.629910017658571,0.0,0,0.8653846153846154,0.75,0.4677414105498899,0.006062546386071736,0.026350934351528355,0.026545858555770296,0.023808449026295087,0.7437407070378538,0.764897427157924,0.022520494562265903,0.10894582537226061
2011-11-18,0.029152260624943027,0.02973205904965648,0.026763493946170558,0.02794628768691826,0.3956524707312779,0.0,0,0.8653846153846154,1.0,0.46767186676813266,0.006448010033273222,0.024659689727884238,0.025581257692255888,0.023518248290340438,0.7363570402395948,0.7597194524082841,0.034759537061470835,0.12242004981635946
2011-11-21,0.023818048487645016,0.02416593100696457,0.02022330963878305,0.022565699728558597,0.4240763485551148,0.0,0,0.8846153846153846,0.0,0.5417227776450005,0.010705089328037388,0.021716635809810148,0.02392098981100632,0.022838599865944942,0.7255897030623222,0.7530074529504205,0.055156487438636326,0.14721009228563298
2011-11-22,0.021962747053028253,0.023586175467029347,0.01992184539652092,0.021475718528827847,0.3975050304745571,0.0,0,0.8846153846153846,0.25,0.45195946950622823,0.007287514273418732,0.019386810403523858,0.022345159506437895,0.022126048124156528,0.7160970296500593,0.7453724315990616,0.06326025691783377,0.1522401171008081
2011-11-23,0.018878232533177552,0.021475735852407973,0.01537624508459906,0.01537624508459906,0.4133752585126082,0.0,0,0.8846153846153846,0.5,0.5274095908642588,0.009572339515505535,0.015775464343770085,0.020054924003660768,0.0210004288563303,0.703271035426781,0.7362034973804447,0.06340074992315592,0.1744398219512946
2011-11-25,0.014958747624668922,0.018020082132172044,0.014541292114825688,0.014865977767588079,0.16061662587794012,0.0,0,0.8846153846153846,1.0,0.4367321750329887,0.010089840199074175,0.013195722158580336,0.018036985432564934,0.019919216972237752,0.6929336277453128,0.726401332807585,0.08346218507142655,0.18185076825169388
2011-11-28,0.022287413862668526,0.023771696224151928,0.020617591782489342,0.02268167249436598,0.3857375790882975,0.0,0,0.9038461538461539,0.0,0.5376084475432544,0.005257685239747232,0.014113123145915007,0.017555567778408776,0.019515020915500503,0.6920434959524838,0.7183471716399822,0.03759123228736638,0.15110177007708292
2011-11-29,0.023470218754968297,0.02567344549829198,0.022449767954755007,0.023470218754968297,0.3625537409450951,0.0,0,0.9038461538461539,0.25,0.6918599654556994,0.005801643360578389,0.014990800874234489,0.017271915728932774,0.019200990767523185,0.6923367011027242,0.7119738159690684,0.02498925374149441,0.14977010662088786
2011-11-30,0.031448226880335384,0.03546043933671894,0.02335424668911329,0.03492701705750745,0.6161751457991865,0.0,0,0.9038461538461539,0.5,0.5612446323433591,0.022468651582649057,0.019441756378266006,0.018829160892156416,0.01978523856145098,0.7030094947925886,0.7094221883342761,-0.02600206068566313,0.10754819418803296
2011-12-01,0.03460237402052646,0.036434539240205455,0.03362831687407769,0.034880683645530874,0.3174061813709671,0.0,0,0.9038461538461539,0.75,0.7527646566906593,0.02550120503518509,0.022393425887492713,0.02013956143079415,0.020322670012603905,0.7114970071047344,0.709406426815264,-0.022325421615278285,0.10337669156450158
2011-12-02,0.037547706453646135,0.03842899356362012,0.03443997813966415,0.034625517855671695,0.4068535189417903,0.0,0,0.9038461538461539,1.0,0.5462461122551758,0.01408598889937863,0.024275105645636286,0.021208333350122177,0.020800803361947284,0.7179905818384998,0.710943505978234,-0.0200132205835728,0.11007156661696116
2011-12-05,0.03921748422756166,0.04000601910230189,0.035970627961100676,0.03777959579356882,0.41526894123323954,0.0,0,0.9230769230769231,0.0,0.5426437972563272,0.010499369854008124,0.026593830958126397,0.02260746741933134,0.02148441308646537,0.7258697399277767,0.7140535264649389,-0.04093700681208967,0.09476196250178459
2011-12-06,0.03775646722214265,0.03984374509061683,0.036712837134927456,0.03787243398474155,0.32122940280726103,0.0,0,0.9230769230769231,0.25,0.601498396167337,0.000928912035865737,0.028170973977360736,0.023805913867366024,0.022124475598654825,0.7320313456511328,0.7180120069933786,-0.012228992901260116,0.08995170480876546
2011-12-07,0.03689831681294942,0.04019158483577712,0.03488062991138918,0.0389624151844723,0.4406691660523542,0.0,0,0.9230769230769231,0.5,0.5486307219202643,0.0012887849828322675,0.029590192117753877,0.024990972189983474,0.022800373718030287,0.7376608914948668,0.7225222797297554,-0.013986309082395176,0.07002789565458212
2011-12-08,0.03703750432865538,0.03768687569234136,0.03181931883526673,0.032515066284626304,0.44686860682037743,0.0,0,0.9230769230769231,0.75,0.5656543873463721,0.002451900153785464,0.028360825731527095,0.02498230106949495,0.022933787079941204,0.7361287081363289,0.7257648431229521,0.017058984003551103,0.10165866219526065
2011-12-09,0.033813763253761064,0.03812746372926651,0.03355865060350788,0.03738532266326766,0.3825478135642216,0.0,0,0.9230769230769231,1.0,0.4373781803843209,0.0021600282952331457,0.029184605813672104,0.02573897404524178,0.02342928528047744,0.7390343130105769,0.729052314994548,0.009056762103680116,0.09408286022481915
2011-12-12,0.03483434917560557,0.03488074296962468,0.03068300700734583,0.03311815037190757,0.39615020056060946,0.0,0,0.9423076923076923,0.0,0.6317444496710547,0.0029436054685419606,0.02829393192373586,0.02570983312180941,0.023562173331031333,0.7372847376897936,0.7312647572123324,0.02481397715413025,0.11458360366583897
2011-12-13,0.03462543964660875,0.036272064369857915,0.029036176646223655,0.030427706446410685,0.45557330798699375,0.0,0,0.9423076923076923,0.25,0.4740706044861396,0.004306750397122465,0.026792319983301838,0.025263118319597155,0.023479734350463244,0.7333054140972455,0.7320850473918188,0.020900072704912454,0.12517344918079742
2011-12-14,0.02929138207745552,0.030381405852981547,0.02676346965680354,0.027389644116125822,0.4423227959248952,0.0,0,0.9423076923076923,0.5,0.5003533004231041,0.0045990123377865405,0.024766120054255325,0.024408539949642427,0.023171369027999156,0.7273163732853302,0.7313119979265571,0.042548703886394756,0.1577812679455186
2011-12-15,0.03038142555883544,0.030775684234305767,0.02796946203012457,0.028410114487440463,0.36228573257545504,0.0,0,0.9423076923076923,0.75,0.49382340830781807,0.005502869760996072,0.023759654708270683,0.02384551907764937,0.022963784315770397,0.7234183027133383,0.7297632857525205,0.03368760790429026,0.15237616605426085
2011-12-16,0.03032391363357012,0.03200430830376799,0.028153383819187416,0.0288301998051812,0.4055807324063039,0.77,0,0.9423076923076923,1.0,0.5651145004551608,0.001693344953873129,0.023230426083838518,0.023435016702973765,0.022803660392602343,0.7206707273533733,0.7278686085211804,0.04860614643869465,0.15733222703384997
2011-12-19,0.029927164168717324,0.030533983800639708,0.025189344972632588,0.025796164604554972,0.3314815838950266,0.0,0,0.9615384615384616,0.0,0.5544567920492445,0.0010029199536708306,0.02185384056245665,0.022611711364403375,0.022423672140981454,0.7157942859368668,0.7251891064192002,0.06160086921158259,0.17145930949868493
2011-12-20,0.03020719443221387,0.034781640453598606,0.025982837290305816,0.034291523144835245,0.4155813138001216,0.0,0,0.9615384615384616,0.25,0.4935947472761086,0.0035027389996545497,0.023802683147526205,0.02324775788567751,0.02272066675557266,0.7195245892321241,0.7239357397623531,0.0331639798256973,0.14150924532105447
2011-12-21,0.03429154817175495,0.03529512688308545,0.03153754271784298,0.034851679743627795,0.352403455707616,0.0,0,0.9615384615384616,0.5,0.6983249288640515,0.005319517667814951,0.02529092369075686,0.023873824352195983,0.023038443899419614,0.7229221851641129,0.7237438810149661,0.028509324354609955,0.13598657744710718
2011-12-22,0.03592521487262079,0.03772232927605179,0.03499166837376938,0.03741891063829278,0.20094631466208357,0.0,0,0.9615384615384616,0.75,0.5567271210482853,0.007737854687648799,0.027149337954351482,0.024806301242545903,0.02352875503474966,0.7277993658634875,0.7247543307634533,0.02195275615242709,0.12416791641765057
2011-12-23,0.03835251238144621,0.04012628300693888,0.03774571064099008,0.04003292478388559,0.14568716191291126,0.0,0,0.9615384615384616,1.0,0.5913322573024434,0.009784254144747581,0.029270320646278658,0.026005387504584032,0.02418239295089386,0.7338216513642493,0.7269999059995402,0.02167921137192974,0.10617940199335552
2011-12-27,0.03951939345264743,0.041036433055644084,0.03926266285185154,0.04026624125325645,0.13330671481498813,0.0,0,0.9807692307692307,0.25,0.5917433473063372,0.0026589610027520326,0.030763036464063753,0.027056599932475,0.024805432859819843,0.7385623353468713,0.7299277280612918,0.021424805549295156,0.10887839054301374
